,H1,H2,lnD1,lnD2,lnD3,lnD4,lnD5,lnD6,E1,E2,E3,SN
2382,239,308,-0.915241283,-1.006324855,-1.128556165,-1.236358264,-1.391266703,-1.54519631,7981,209,35,9.126005375
2383,191,561,-0.978192732,-1.273823186,-1.607539715,-1.819603542,-2.176481216,-2.351670301,2792,175,77,5.848538616
2384,148,333,-0.58117656,-0.795933235,-1.01547591,-1.164399589,-1.405436407,-1.568775931,2852,412,37,5.297664874
2385,171,510,-1.301879686,-1.716744765,-2.174807723,-2.416986353,-2.901695632,-3.156840434,3002,249,155,6.163515171
2386,242,439,-1.355338477,-1.526522412,-1.713965442,-1.861366815,-2.066564804,-2.255701507,5458,305,70,9.131888659
2387,176,440,-0.786535209,-1.371681649,-1.939262295,-2.184002377,-2.790345444,-2.912310665,1068,164,131,3.629145057
2388,125,548,-1.357629162,-1.874771581,-2.414410908,-2.631505913,-3.159663965,-3.401597462,3790,328,192,6.55916379
2389,220,409,-1.095776314,-1.556703157,-1.973425241,-2.207274913,-2.658974363,-2.830726439,1475,225,125,4.900278729
2390,224,225,-1.368926067,-1.761948272,-2.19211764,-2.469584634,-2.983606094,-3.280219455,2554,181,176,4.658616964
2391,96,338,-1.157343704,-1.861431142,-2.393166471,-2.611831343,-3.174619734,-3.431759687,1862,441,198,4.191957924
2392,86,407,-0.963906586,-1.338190146,-1.69695851,-1.88321708,-2.237640404,-2.402073991,6642,408,83,5.788431279
2393,144,195,-1.003702189,-1.24465592,-1.580218974,-1.829399033,-2.229985401,-2.450157457,6422,299,87,5.308843575
2394,86,180,-0.529261186,-0.932547154,-1.445577383,-1.905152157,-2.271764951,-2.439321617,5672,229,81,3.244453485
2395,113,491,-0.767159773,-1.120489867,-1.585233224,-1.831332244,-2.319019399,-2.485666939,5403,150,86,4.788427808
2396,230,358,-1.842126877,-2.038222826,-2.267797268,-2.451897496,-2.706800982,-2.939730083,8496,411,142,10.41856592
2397,158,150,-1.204206165,-1.418776231,-1.730702,-1.980863978,-2.367977312,-2.598299337,8129,314,102,6.053308048
2398,196,222,-1.164079241,-1.502199162,-1.850109181,-2.085701092,-2.485787037,-2.688541735,2456,380,111,4.828266882
2399,184,396,-1.18139625,-1.394528166,-1.618024673,-1.769724042,-1.99223685,-2.191670032,4462,462,66,7.571358432
2400,66,224,-0.518337098,-1.152582848,-1.824055414,-2.365205455,-2.59856819,-2.742641646,5166,182,116,2.683910783
2401,46,493,-0.555474375,-1.088919417,-1.423913158,-1.584598969,-1.916302804,-2.061916015,6567,330,59,4.932048795
2402,53,293,-0.241638534,-0.566761256,-0.860832373,-1.133825044,-1.378961314,-1.565564578,6877,405,37,3.93949906
2403,207,212,-1.609637932,-1.81954185,-2.099889177,-2.335108285,-2.658403261,-2.951906794,7914,224,143,7.6352426
2404,59,242,-0.430229223,-1.347381388,-2.030346662,-2.608974393,-2.974558038,-2.926766069,1730,200,142,2.024974773
2405,181,501,-1.267196634,-1.552396172,-1.837719642,-2.008871248,-2.297796576,-2.488312443,3646,368,86,7.50005072
2406,40,198,-0.217422448,-0.736722963,-1.232200826,-1.677556167,-1.882494133,-2.144897817,8206,324,64,2.718507568
2407,247,182,-1.786592839,-1.998119653,-2.25751613,-2.48386719,-2.792464952,-3.078027516,7328,167,167,8.13513438
2408,221,431,-1.605894199,-1.824055414,-2.053384007,-2.218152037,-2.453059206,-2.662694499,5710,456,105,9.438642207
2409,116,469,-0.818075684,-1.039617229,-1.28189831,-1.426741426,-1.666749279,-1.811492899,6760,363,45,6.942884178
2410,45,473,-0.932648798,-1.551169004,-1.916710635,-2.093946228,-2.472187877,-2.686190867,6050,473,104,5.422098445
2411,55,427,-0.28856246,-1.086426834,-1.561409943,-1.980284226,-2.283370874,-2.413963681,1084,217,83,2.932365808
2412,44,573,-1.049565015,-1.82802934,-2.280041129,-2.449230673,-2.897517226,-3.10979723,6629,431,151,6.127829426
2413,115,333,-0.828142501,-1.259978941,-1.627347333,-1.834896642,-2.224421072,-2.402626447,1970,404,84,4.32688336
2414,139,547,-0.950519923,-1.335525204,-1.687994225,-1.858027485,-2.187828856,-2.332116896,2525,300,76,6.031427118
2415,128,560,-1.492811101,-1.930263203,-2.430191218,-2.657262034,-3.155197048,-3.398600756,5644,341,194,7.480007277
2416,217,365,-1.398124057,-1.643201543,-1.93399146,-2.15606344,-2.501645974,-2.746063643,4653,223,114,7.014687222
2417,211,418,-0.804056395,-0.910830665,-1.040862383,-1.15518264,-1.3044932,-1.447276547,6258,316,30,8.715084737
2418,192,349,-1.363593976,-1.671153754,-2.069728863,-2.350305829,-2.837191245,-3.138217922,4421,159,156,5.724529451
2419,216,545,-1.405028759,-1.61309459,-1.811676503,-1.949747502,-2.140466244,-2.308401978,4691,460,70,9.729756161
2420,153,418,-1.327082501,-1.701608027,-2.067671086,-2.267700691,-2.639317363,-2.862951162,3415,423,124,6.430850946
2421,176,272,-1.564799211,-1.817631277,-2.126952524,-2.351145284,-2.673793712,-2.956319271,6758,467,140,7.387376803
2422,165,278,-0.897248197,-1.142282084,-1.422128814,-1.621966063,-1.939610037,-2.13292671,3472,370,65,5.343624916
2423,62,317,-0.418854345,-0.941326528,-1.438514401,-1.851700575,-2.171206015,-2.32258374,5564,220,74,3.364061118
2424,99,203,-0.665395836,-1.236220552,-1.739432709,-1.989454596,-2.548613517,-2.704257403,1274,384,108,2.682445535
2425,52,242,-0.831742803,-1.674403191,-2.317698731,-2.527855905,-3.226907997,-3.287957986,3967,327,189,2.857584493
2426,83,591,-0.274226342,-0.631600631,-0.969955256,-1.218308403,-1.419106851,-1.551027505,4384,175,34,4.601843213
2427,63,330,0.156747306,-0.395000058,-0.81513404,-1.187082912,-1.370302909,-1.620195569,1376,163,39,2.152467084
2428,113,275,-0.551960167,-0.845925469,-1.131001192,-1.326517157,-1.647555235,-1.839228506,2370,474,49,4.184179286
2429,99,231,-0.991634082,-1.469849898,-1.965113356,-2.210644219,-2.742020721,-2.905160575,3629,399,132,3.837460719
2430,204,232,-1.684107581,-1.92366932,-2.243278987,-2.50115799,-2.864353195,-3.18834662,7587,194,176,7.360475984
2431,114,495,-1.077545755,-1.497091853,-2.052604888,-2.317597213,-2.916551476,-3.059737604,5913,184,149,5.413822474
2432,182,186,-1.291129646,-1.501301254,-1.800356316,-2.047245443,-2.423510561,-2.696665256,7275,182,109,6.273712554
2433,190,179,-0.969085152,-1.144289802,-1.374089149,-1.569112041,-1.856106009,-2.061523041,5111,444,62,6.103670509
2434,249,589,-1.940862908,-2.166220218,-2.427921584,-2.644230688,-2.941812432,-3.210907655,7654,243,185,11.16362901
2435,101,160,-0.429891006,-0.917015995,-1.42782494,-1.890210577,-2.173928061,-2.314252898,1611,314,80,2.378137638
2436,89,587,-0.856442882,-1.41202251,-1.846363501,-2.011782893,-2.405393313,-2.533508832,2842,300,93,5.622650913
2437,143,426,-1.310185535,-1.747780862,-2.19921656,-2.421143429,-2.879016474,-3.122884059,3365,344,153,5.91144087
2438,209,393,-1.407926661,-1.745658632,-2.076964612,-2.287007063,-2.606396547,-2.876528026,2993,351,127,6.669643748
2439,82,460,-0.961209649,-1.516722004,-2.195975358,-2.429055757,-3.128121462,-3.204479945,7314,197,170,4.825406732
2440,62,444,-0.770049823,-1.379636573,-1.814127785,-2.004853685,-2.4404688,-2.585876817,3967,335,99,4.599377847
2441,95,584,-1.246323745,-1.697558996,-2.11337068,-2.283370874,-2.656264528,-2.855101144,6049,404,119,7.345399472
2442,226,571,-1.663049682,-1.836966062,-2.033168829,-2.185691342,-2.391416307,-2.576232776,8013,375,93,11.5974684
2443,179,506,-0.89948278,-1.0786038,-1.242748283,-1.362031109,-1.518774878,-1.659994636,3733,467,36,8.062556225
2444,85,549,-1.005750558,-1.679753086,-2.18613628,-2.366270645,-2.847657155,-3.070240326,2594,338,143,5.491864645
2445,51,386,-1.004958025,-1.694723507,-2.128379717,-2.339249077,-2.813244064,-3.059737604,3354,496,145,4.484636707
2446,226,463,-1.278050008,-1.406497068,-1.564368949,-1.696740241,-1.876533351,-2.045852039,7930,284,56,10.14695632
2447,169,507,-1.282511089,-1.640876981,-1.986024061,-2.172346616,-2.513553068,-2.719465104,3058,362,107,6.949931737
2448,249,364,-1.307741994,-1.527765764,-1.75452149,-1.928335492,-2.173576412,-2.39590725,3775,286,82,7.466035104
2449,175,160,-1.652449803,-1.944421258,-2.331396175,-2.60382533,-3.012471598,-3.361592127,7110,316,197,6.247049388
2450,205,487,-1.496957801,-1.703638708,-1.927166906,-2.08409234,-2.306693521,-2.503722564,5982,426,88,9.526386026
2451,172,412,-1.481616541,-1.717412954,-1.999817383,-2.193372008,-2.473492045,-2.717191859,6945,400,110,8.326422665
2452,143,209,-0.888651246,-1.162574976,-1.547167587,-1.81394373,-2.268763545,-2.485426785,5267,180,88,4.496154769
2453,102,259,-0.155309685,-0.392894451,-0.712207683,-1.018434206,-1.270789474,-1.500448987,5260,192,34,3.807584107
2454,88,177,-0.473722536,-0.83050302,-1.312077823,-1.755794049,-2.055803143,-2.303285338,6572,209,71,3.411924508
2455,107,577,-0.997229674,-1.377176059,-1.837719642,-2.055881277,-2.505680949,-2.653846147,6413,216,102,6.165758676
2456,107,580,-0.444850635,-0.738688628,-1.051738245,-1.210728909,-1.497851816,-1.636346729,4178,186,37,5.160249993
2457,88,352,-0.946930368,-1.657998103,-2.219715615,-2.433377383,-3.017568968,-3.131093911,1996,331,166,3.825889048
2458,142,343,-0.99766349,-1.434560663,-1.844527535,-2.062781101,-2.490120217,-2.662121269,2116,339,107,4.605761887
2459,108,292,-0.423364348,-0.701986129,-0.953395685,-1.130102956,-1.416506177,-1.600775539,1949,500,39,4.147708581
2460,155,520,-1.332450323,-1.640722202,-2.086023153,-2.386945442,-2.937463365,-3.16013533,6611,152,168,6.458606424
2461,171,344,-1.55903001,-1.961907426,-2.374081095,-2.606261055,-2.986970768,-3.299272762,3619,442,186,6.320565757
2462,130,180,-0.951399909,-1.220440997,-1.589684306,-1.847695102,-2.281606687,-2.498113477,6245,337,90,4.853949596
2463,222,341,-1.41239196,-1.698214483,-1.974937393,-2.16648201,-2.446917464,-2.692964564,3315,421,109,7.002241481
2464,157,279,-0.638526428,-0.841600786,-1.079133243,-1.254178971,-1.526522412,-1.709921451,3495,374,43,5.223376585
2465,74,188,-0.309123642,-0.606437516,-0.964063913,-1.311409548,-1.621206896,-1.833456847,5862,464,47,3.587880231
2466,74,190,0.061640576,-0.204554896,-0.554899427,-0.896635174,-1.171957475,-1.393923388,6524,274,31,3.304437318
2467,245,194,-0.989130278,-1.092014105,-1.224311575,-1.337047159,-1.504447465,-1.670941045,6965,413,41,8.664158747
2468,244,536,-1.821023515,-2.011558619,-2.224421072,-2.393275958,-2.624720594,-2.834293928,7944,339,124,11.61169756
2469,218,499,-1.147245965,-1.268511325,-1.426158481,-1.561314637,-1.742912164,-1.914198326,8121,213,49,9.626962861
2470,67,416,-1.010161947,-1.837028839,-2.386292842,-2.588269163,-3.171276846,-3.41946319,2179,383,193,4.319419811
2471,45,218,-0.686548997,-1.298320115,-1.814189144,-2.057914911,-2.629007994,-2.774831235,5298,447,115,2.998708618
2472,79,504,-0.896218533,-1.428033443,-1.812350007,-1.982169651,-2.350096076,-2.494714591,3258,378,91,5.479510849
2473,121,339,-0.381011548,-0.698984183,-0.941172737,-1.104157636,-1.37614603,-1.54975491,1175,438,37,4.141465343
2474,75,520,-0.459150736,-0.977235718,-1.29080238,-1.444347293,-1.755794049,-1.902132527,1545,302,51,4.547108013
2475,70,249,-0.806517467,-1.263616657,-1.730758448,-1.970049165,-2.469112044,-2.640438283,6744,396,102,4.013145163
2476,204,483,-1.102108393,-1.244898971,-1.428534027,-1.577212765,-1.779811136,-1.966898879,6997,225,52,8.671607352
2477,149,350,-1.318299321,-1.659206055,-2.071473372,-2.315265146,-2.763827217,-3.024337531,4973,298,140,5.95438436
2478,47,331,-1.103524333,-1.837594006,-2.367977312,-2.584020053,-3.151918357,-3.407919927,7698,471,191,4.38802235
2479,194,520,-1.376304427,-1.644961469,-1.933299992,-2.118681455,-2.391197751,-2.622928108,4295,323,98,8.001801239
2480,61,581,-0.778835796,-1.285978549,-1.61585848,-1.757416015,-2.060345046,-2.190864843,5214,371,66,6.075475538
2481,148,234,-1.362460654,-1.788205791,-2.2608675,-2.516273486,-3.034473102,-3.310169083,3570,388,179,4.765693604
2482,53,276,-0.877767377,-1.525464479,-2.053617862,-2.281802554,-2.847484697,-2.981632149,6123,401,142,3.687064852
2483,157,346,-0.558022059,-0.708849824,-0.897248197,-1.036341963,-1.250889724,-1.407558856,5035,321,31,6.251608426
2484,198,303,-1.203472929,-1.411530121,-1.682492593,-1.899857061,-2.228591413,-2.471358837,5445,204,88,6.548102563
2485,63,232,-0.169484308,-0.642435055,-1.13488216,-1.564416747,-1.768140604,-2.025104883,4629,211,57,2.701671381
2486,215,533,-1.558269626,-1.902601648,-2.273706133,-2.512565658,-2.876705567,-3.179895525,3628,264,166,7.653617062
2487,168,591,-1.59909162,-2.013204464,-2.433491363,-2.64324609,-2.999539512,-3.281815625,3861,394,180,8.238814727
2488,114,207,-0.952151097,-1.285219014,-1.742455152,-2.01410334,-2.531872479,-2.724484508,6806,231,109,4.452142142
2489,191,516,-1.362538773,-1.551074669,-1.750483178,-1.889284099,-2.082486172,-2.253985423,6080,468,67,9.659891704
2490,103,592,-0.70111887,-1.243025532,-1.66532067,-1.830271633,-2.213292986,-2.342678187,1840,254,77,5.081180708
2491,123,561,-1.104549881,-1.476087786,-2.001296017,-2.288189213,-2.888313877,-3.057394934,6479,158,148,5.787508022
2492,165,421,-1.200578571,-1.405151036,-1.664316574,-1.848837886,-2.136138885,-2.342365963,6920,305,76,7.703652625
2493,229,256,-1.696031195,-1.889879593,-2.11818237,-2.305990886,-2.56537945,-2.804946638,7396,455,126,9.065625637
2494,69,573,-0.285058849,-1.014565301,-1.472942168,-1.831519528,-2.089411073,-2.210826668,1248,190,68,3.622022491
2495,216,363,-1.526200314,-1.740344182,-2.009318642,-2.226828481,-2.527354966,-2.798029615,6435,221,122,7.996240316
2496,126,408,-1.177006356,-1.471982977,-1.86762591,-2.110148202,-2.541096121,-2.729989109,8035,237,112,6.388636563
2497,227,199,-0.716190654,-0.866025466,-1.038853924,-1.181754796,-1.398771883,-1.584208858,3380,462,38,6.022184881
2498,114,521,-0.979576704,-1.354330686,-1.719085382,-1.893460024,-2.234739546,-2.382494476,4072,319,80,6.175869335
2499,238,367,-1.780166923,-2.047865358,-2.35989646,-2.606261055,-2.955358379,-3.265181578,5680,222,191,8.167068746
2500,96,503,-0.416242981,-1.095088504,-1.625160873,-2.038299598,-2.332116896,-2.448420441,1153,180,85,3.388055433
2501,100,264,-1.174770053,-1.71981097,-2.25627419,-2.49301947,-3.056331896,-3.197848458,3646,408,176,4.158844665
2502,81,520,-0.99918333,-1.46728752,-1.925039465,-2.112378042,-2.536031537,-2.674808867,7110,307,106,6.051499026
2503,249,473,-1.731888072,-1.956586944,-2.205730652,-2.403732275,-2.678151651,-2.924714786,6015,263,138,9.613456989
2504,111,205,-0.034860632,-0.31598553,-0.690570503,-1.052310933,-1.334043525,-1.552396172,3074,160,36,2.858750327
2505,90,528,-1.32133093,-1.789162843,-2.273706133,-2.471003745,-2.924714786,-3.150516487,8269,379,155,7.087178842
2506,178,455,-1.303277619,-1.812166279,-2.29441853,-2.524729144,-3.024749223,-3.275181661,2013,301,174,5.658210461
2507,43,286,0.057410049,-0.336998375,-0.660776801,-0.966531948,-1.203039906,-1.407150343,4194,301,32,2.92508796
2508,160,222,-1.470241347,-1.722886605,-2.068066484,-2.321156479,-2.732906577,-3.006793221,8153,331,143,6.693421817
2509,101,271,-1.105395241,-1.675470883,-2.180632982,-2.414858335,-2.952864373,-3.102872149,2512,442,162,3.938539452
2510,238,543,-1.08547891,-1.458478032,-1.8016886,-2.013653801,-2.382927846,-2.555543729,1742,197,95,5.857660314
2511,240,225,-1.634140525,-2.001074083,-2.342470027,-2.57662728,-2.928821568,-3.230948406,2987,462,181,6.179990431
2512,120,272,-0.652254789,-1.049250859,-1.377255336,-1.593416936,-1.967113357,-2.162562315,1312,493,67,3.771996454
2513,205,508,-0.802627281,-1.161711846,-1.430079073,-1.578957205,-1.843768809,-1.985659802,1296,299,54,5.741758354
2514,232,204,-1.71836032,-1.952632695,-2.219807667,-2.435659447,-2.735832582,-3.007400078,6006,440,152,7.872411432
2515,119,336,-0.509526468,-0.760976444,-1.0418823,-1.223427492,-1.523764931,-1.701717689,3806,300,42,4.750644342
2516,63,554,-0.985024708,-1.749217355,-2.264711441,-2.441962109,-2.94541946,-3.169133733,3519,355,156,5.490834345
2517,214,221,-0.714064429,-1.077780779,-1.367354851,-1.573009556,-1.911489399,-2.107347311,1080,443,64,3.967856459
2518,56,382,-0.868334248,-1.409522047,-1.78462498,-1.983913204,-2.383036217,-2.549893271,4542,474,97,4.672259252
2519,176,476,-1.122300656,-1.269293854,-1.457661477,-1.601519347,-1.799025805,-1.97890866,8384,319,52,9.101549959
2520,194,418,-1.307557121,-1.952985118,-2.407057115,-2.6155166,-3.086532638,-3.324236341,1206,426,188,5.538877089
2521,54,316,-0.506003933,-0.871675939,-1.179182636,-1.372036489,-1.708098699,-1.890740378,6848,465,51,4.34063432
2522,42,152,-0.724410835,-1.568295969,-2.25217719,-2.459472849,-3.201772917,-3.240099461,5625,352,178,2.232976766
2523,187,491,-1.325650916,-1.63933027,-1.9602728,-2.152958919,-2.484346807,-2.694295236,3455,332,105,7.209371985
2524,62,312,-0.8992124,-1.692547819,-2.283861479,-2.497019718,-3.130864948,-3.223637142,3000,342,180,3.445712351
2525,178,234,-1.144446825,-1.697777444,-2.170767668,-2.414522746,-2.935013539,-3.097986508,1363,381,162,3.835784189
2526,214,150,-1.478541238,-1.712356966,-2.00537357,-2.243844598,-2.575838429,-2.874399988,5556,294,131,6.421761572
2527,185,274,-1.042591188,-1.534469596,-2.041221329,-2.301385812,-2.862425906,-3.021665656,1637,206,147,3.748193841
2528,123,319,-1.335867442,-1.756257199,-2.192923839,-2.421931851,-2.878482714,-3.132698129,4380,457,156,5.497192092
2529,196,439,-1.636038594,-1.849155558,-2.108334965,-2.29968929,-2.569027662,-2.807097355,7795,367,121,9.471849458
2530,238,156,-1.861495474,-2.070362878,-2.320036487,-2.532501529,-2.823124409,-3.090922461,7940,452,168,8.753368092
2531,47,457,-0.283278449,-1.001086384,-1.45068356,-1.827967126,-2.107511852,-2.243090521,2908,212,70,3.334890251
2532,188,177,-1.346612216,-1.526016304,-1.76931328,-1.976524008,-2.258663906,-2.519746573,7840,485,95,7.394841625
2533,162,352,-1.635730554,-1.971699863,-2.384663204,-2.637778148,-3.036554268,-3.366506142,6246,349,196,7.059754223
2534,161,556,-1.682923002,-2.063410725,-2.440124507,-2.632061855,-2.950185459,-3.206700249,4720,496,171,8.766186507
2535,246,285,-1.056933062,-1.192637295,-1.364689437,-1.513991378,-1.722606611,-1.92366932,5673,159,53,7.491841904
2536,156,356,-1.308777919,-1.726308864,-2.127959743,-2.346432493,-2.765891201,-3.008412327,2810,417,141,5.621055584
2537,177,195,-0.646320848,-1.084206551,-1.520603199,-1.933438248,-2.265674739,-2.45143319,1188,228,85,2.934199062
2538,186,407,-1.466333735,-1.678627232,-1.977751755,-2.221466042,-2.593873661,-2.861900926,8301,169,128,7.784806627
2539,227,422,-1.618125541,-1.872102222,-2.172522209,-2.405614993,-2.734291512,-3.024543355,5372,220,150,7.998609183
2540,131,521,-1.29185729,-1.781294419,-2.285236455,-2.501036032,-2.994932593,-3.233989463,3419,317,166,6.249680597
2541,249,349,-1.842947506,-2.077762951,-2.358732254,-2.59856819,-2.929382893,-3.232214389,6800,178,192,8.725463976
2542,74,365,-0.648001746,-1.569208093,-2.348838478,-2.522359327,-3.351835952,-3.326461036,1934,194,194,2.880709932
2543,56,283,-0.623956995,-1.434980531,-2.145581344,-2.340079297,-3.080419082,-3.114065461,4850,209,157,2.848283503
2544,235,430,-1.190892065,-1.378961314,-1.606392554,-1.794443067,-2.072187913,-2.287992091,4692,155,74,7.156379188
2545,148,197,-1.099853058,-1.30357217,-1.596274926,-1.829710589,-2.186670468,-2.407390207,8423,353,85,6.273746546
2546,249,568,-1.223359518,-1.445068197,-1.614802275,-1.740857251,-1.90293687,-2.046006766,2907,463,52,9.307801527
